q-Value [nm^-1], Intensity [nm^-1]
0.4677351412871982, 0.616766324693557
0.4786300923226383, 0.5411056709557666
0.48977881936844625, 0.5300828010840123
0.5011872336272721, 0.5368449046170949
0.5128613839913648, 0.6034112186634564
0.5248074602497724, 0.5543055540102352
0.5370317963702527, 0.47915550905400356
0.5495408738576246, 0.571048004678157
0.5623413251903491, 0.5695338832840496
0.5754399373371568, 0.5296728966629606
0.5888436553555889, 0.5064119431418729
0.6025595860743578, 0.4939288761457431
0.6165950018614821, 0.5432427111325829
0.6309573444801931, 0.49786043469741303
0.6456542290346555, 0.544734490436746
0.660693448007596, 0.42602244980862447
0.6760829753919816, 0.4803438525684438
0.6918309709189366, 0.4808277974884495
0.7079457843841379, 0.4481467295622257
0.7244359600749899, 0.4714892162693772
0.7413102413009176, 0.5571139494743572
0.7585775750291839, 0.5738304209329613
0.7762471166286916, 0.47100907145168025
0.7943282347242814, 0.5651003157106718
0.8128305161640993, 0.45543246707978846
0.8317637711026709, 0.5019909755489191
0.8511380382023765, 0.4733272251675563
0.8709635899560807, 0.5173103323335849
0.8912509381337456, 0.48625193471314854
0.9120108393559099, 0.43213035042041514
0.933254300796991, 0.42129260772925814
0.954992586021436, 0.4121531149894201
0.9772372209558104, 0.49821514519186993
1.0, 0.5058803634738304
1.023292992280754, 0.5166842023486619
1.0471285480508998, 0.5497361834217577
1.0715193052376062, 0.4495052101332393
1.096478196143185, 0.4493653188686178
1.1220184543019633, 0.5546662069874424
1.1481536214968828, 0.49229940078529266
1.1748975549395295, 0.30393251853298564
1.202264434617413, 0.405343611465049
1.2302687708123816, 0.45090626154470215
1.2589254117941673, 0.49386639218349493
1.288249551693134, 0.39592735384176
1.318256738556407, 0.49546114848907924
1.3489628825916535, 0.39880081769379905
1.380384264602885, 0.49200426353905297
1.4125375446227544, 0.3883366619594864
1.4454397707459274, 0.37499968309633874
1.4791083881682074, 0.31873106833042125
1.5135612484362084, 0.33169322497398784
1.5488166189124812, 0.36845924312382244
1.5848931924611134, 0.32486840538944084
1.62181009735893, 0.2724268565827079
1.6595869074375602, 0.2730127114414772
1.6982436524617444, 0.274031029820083
1.7378008287493756, 0.2528028992493519
1.7782794100389225, 0.21400117066540034
1.8197008586099837, 0.22075750312707412
1.8620871366628673, 0.1851586787680154
1.905460717963247, 0.18278748392871322
1.9498445997580451, 0.1313786044072067
1.9952623149688793, 0.1312860017852764
2.041737944669529, 0.12222104501750689
2.0892961308540396, 0.12223185215420726
2.1379620895022327, 0.09863697947102179
2.187761623949552, 0.08197969785636951
2.238721138568339, 0.06191039021243339
2.290867652767773, 0.05040299270450467
2.344228815319922, 0.05205759409596134
2.3988329190194904, 0.033226490009753945
2.4547089156850306, 0.024654995072440792
2.51188643150958, 0.023325656252198214
2.5703957827688635, 0.01908168038293874
2.6302679918953817, 0.01438612748000621
2.691534803926915, 0.012077624778060214
2.754228703338166, 0.009031463934359786
2.8183829312644537, 0.005801691013853245
2.8840315031266064, 0.00474052777310937
2.9512092266663856, 0.0031115161931152845
3.019951720402016, 0.0037174559455233976
3.0902954325135905, 0.002755580215603736
3.162277660168379, 0.0034224225670466705
3.2359365692962827, 0.004087398850411457
3.3113112148259107, 0.00415774469635876
3.388441561392026, 0.006096896311955704
3.467368504525317, 0.005604506480735545
3.548133892335756, 0.00735509620204239
3.6307805477010144, 0.006777264886630962
3.715352290971725, 0.007079171335197938
3.801893963205611, 0.007706271040353632
3.8904514499428053, 0.007881278231398836
3.9810717055349727, 0.009076155601523628
4.073802778041127, 0.006959851183226574
4.168693834703354, 0.007021953267990456
4.265795188015927, 0.005492204843847062
4.365158322401659, 0.004447349559843029
4.466835921509633, 0.00352599307222237
4.57088189614875, 0.0031034258455939706
4.677351412871983, 0.0026026348966029273
4.786300923226384, 0.0013585901722483321
4.8977881936844625, 0.0009688029464352009
5.011872336272722, 0.0005194593212372563
5.128613839913649, 0.00038723786640283117
5.248074602497725, 0.0003727980397534918
5.370317963702527, 0.000514575932678966
5.495408738576247, 0.0008023079837965764
5.623413251903492, 0.001123925110243896
5.7543993733715695, 0.0012906986092987315
5.88843655355589, 0.0015033739370508973
6.025595860743577, 0.0013711146100309154
6.165950018614822, 0.0011982551128167124
6.3095734448019325, 0.0008908638371160154
6.4565422903465555, 0.0011345655093594961
6.606934480075959, 0.0008138964236664834
6.760829753919817, 0.0004372694761670579
6.918309709189364, 0.00028748297490189764
7.079457843841379, 0.00014731226942937107
7.244359600749901, 0.00012242520737894966
7.413102413009175, 0.00016252396149653216
7.585775750291838, 0.0002503820528811427
7.762471166286917, 0.0001998825786306936
7.943282347242817, 0.000361420410019471
8.128305161640993, 0.00043638356489656544
8.31763771102671, 0.00037895244373222794
8.511380382023766, 0.000324969539617493
8.709635899560807, 0.0001776514595302725
8.912509381337452, 0.00015455995105867452
9.120108393559097, 5.331012732563941e-5
9.33254300796991, 3.871039878878787e-5
9.549925860214358, 4.03781284551916e-5
9.772372209558105, 9.181039116012082e-5
10.0, 0.0001406676994535267
0.1, 0.5722736527605324
0.10232929922807542, 0.5694222459074914
0.10471285480508996, 0.5457772952346382
0.10715193052376067, 0.6026752250269082
0.10964781961431852, 0.5512610052512419
0.11220184543019636, 0.5747103420225094
0.11481536214968828, 0.6045758351403198
0.11748975549395292, 0.5945373781068997
0.12022644346174127, 0.5531352485678869
0.12302687708123815, 0.5916924323701719
0.12589254117941673, 0.552003847402322
0.1288249551693134, 0.5624422775617809
0.1318256738556407, 0.6237597107299805
0.13489628825916536, 0.5751452847738006
0.13803842646028847, 0.6313529228082926
0.14125375446227548, 0.6097868149237322
0.14454397707459277, 0.6099054216574135
0.1479108388168208, 0.6122480254896638
0.15135612484362085, 0.5509086258464261
0.1548816618912481, 0.5889472009681833
0.15848931924611134, 0.6163796787855162
0.16218100973589297, 0.6330058671601676
0.16595869074375605, 0.6012621187995344
0.16982436524617442, 0.5703554565192591
0.17378008287493757, 0.6207083144613665
0.17782794100389226, 0.6507805467543412
0.18197008586099836, 0.682889145909368
0.18620871366628677, 0.657685861110912
0.19054607179632474, 0.6954487943366295
0.19498445997580452, 0.6186725080366076
0.19952623149688797, 0.5782958024205818
0.20417379446695294, 0.6009788638887676
0.20892961308540395, 0.5974850319477151
0.2137962089502232, 0.7207039337940545
0.2187761623949552, 0.68369041951852
0.22387211385683395, 0.6122158742458104
0.2290867652767773, 0.6405990161650824
0.23442288153199217, 0.7014765135180712
0.23988329190194907, 0.5775854196292659
0.24547089156850305, 0.6369460874691455
0.251188643150958, 0.6171652408098433
0.2570395782768864, 0.6836182677946279
0.26302679918953814, 0.5848985147674697
0.26915348039269166, 0.6843392061270153
0.2754228703338166, 0.6724442030509542
0.2818382931264453, 0.7199977390331507
0.28840315031266056, 0.5869282216426942
0.29512092266663853, 0.7010011418173088
0.3019951720402016, 0.701969678305943
0.30902954325135906, 0.6468535437532577
0.3162277660168379, 0.5955410391953458
0.3235936569296282, 0.5969542427760001
0.3311311214825911, 0.6099681328764223
0.33884415613920266, 0.6477496016391326
0.3467368504525316, 0.689864945794651
0.3548133892335755, 0.7072812914003838
0.3630780547701013, 0.7281119717718838
0.37153522909717257, 0.513621160153049
0.3801893963205613, 0.5328324693822285
0.38904514499428056, 0.6417365195999172
0.3981071705534972, 0.586010543078245
0.40738027780411273, 0.5536123829571135
0.4168693834703354, 0.5220632157071863
0.42657951880159256, 0.6001620857784818
0.43651583224016605, 0.6445613913978872
0.4466835921509632, 0.5200699498993315
0.45708818961487496, 0.4986448214604236
0.4677351412871982, 0.47387534020092387
0.4786300923226383, 0.491141255011697
0.4897788193684462, 0.4800756483366893
0.5011872336272721, 0.5890975533357313
0.5128613839913647, 0.5750745600875513
0.5248074602497725, 0.5084266500657599
0.5370317963702527, 0.478407109551173
0.5495408738576246, 0.6036080787265249
0.5623413251903491, 0.5532773900177079
0.575439937337157, 0.41388134076465033
0.5888436553555889, 0.385707468338785
0.6025595860743577, 0.4711332270633699
0.6165950018614822, 0.45684753638681824
0.6309573444801932, 0.49935771556671776
0.6456542290346555, 0.4652548282047755
0.6606934480075959, 0.5273279217960499
0.6760829753919818, 0.4309722420564564
0.6918309709189364, 0.5107567393491561
0.7079457843841378, 0.5061232176736782
0.72443596007499, 0.4193823144031334
0.7413102413009175, 0.5264024216880181
0.7585775750291837, 0.45057211441518746
0.7762471166286917, 0.5553611541662513
0.7943282347242816, 0.5531948332091824
0.8128305161640994, 0.5021306432364375
0.8317637711026709, 0.510898466043446
0.8511380382023764, 0.5493056230128079
0.8709635899560806, 0.5328806308067727
0.8912509381337455, 0.47320859453893604
0.9120108393559099, 0.5718528574822362
0.933254300796991, 0.5557821176498442
0.9549925860214359, 0.5322818506024355
0.9772372209558107, 0.41066667661922324
1.0, 0.4619383117089307
1.023292992280754, 0.4306421198364207
1.0471285480508994, 0.4396430063052411
1.0715193052376064, 0.4149193429734864
1.096478196143185, 0.5276013825711814
1.1220184543019633, 0.43759937976007546
1.148153621496883, 0.4775451064135906
1.1748975549395295, 0.41301628600443674
1.2022644346174132, 0.4481019442325517
1.2302687708123816, 0.4181537088451071
1.2589254117941675, 0.40504644242846183
1.288249551693134, 0.3467389783792344
1.318256738556407, 0.3698411541438403
1.3489628825916535, 0.3493300393612431
1.3803842646028848, 0.4427067878865557
1.4125375446227544, 0.28642454657860206
1.4454397707459277, 0.33179311359976776
1.4791083881682074, 0.3603119131205804
1.5135612484362084, 0.3970868335103118
1.5488166189124812, 0.34573654543259374
1.5848931924611138, 0.3230621752367155
1.6218100973589298, 0.2374027997945332
1.6595869074375607, 0.2699122211070508
1.6982436524617444, 0.2552361251684588
1.7378008287493756, 0.21257551926591428
1.7782794100389228, 0.24703984320058314
1.8197008586099834, 0.22717871332592676
1.8620871366628677, 0.22004257575219452
1.905460717963247, 0.18112100956340307
1.9498445997580454, 0.16831596287684109
1.9952623149688795, 0.12781069981663656
2.041737944669529, 0.13676365534316223
2.0892961308540396, 0.11933909040565668
2.137962089502232, 0.10740132874637941
2.187761623949553, 0.09628153281919556
2.2387211385683394, 0.07153144128513983
2.2908676527677727, 0.05334845028194317
2.344228815319922, 0.0485459662569922
2.3988329190194904, 0.039865809763761986
2.45470891568503, 0.03012744681778282
2.51188643150958, 0.026118897015040263
2.570395782768863, 0.019228189731385067
2.6302679918953817, 0.016861379661276897
2.6915348039269156, 0.012371883463490635
2.7542287033381663, 0.009509122508843624
2.8183829312644537, 0.0067069961796728085
2.884031503126606, 0.005073199461629327
2.9512092266663856, 0.004159748613280979
3.019951720402016, 0.004141097062639238
3.090295432513591, 0.003314433439030126
3.1622776601683795, 0.0035240835774503574
3.2359365692962823, 0.003998848587442267
3.311311214825911, 0.004393768624209386
3.3884415613920256, 0.005953974215369026
3.4673685045253166, 0.00570118718907621
3.5481338923357546, 0.006691753011086123
3.630780547701014, 0.0061533853834974395
3.715352290971725, 0.00733804551796197
3.8018939632056115, 0.008290568439830859
3.8904514499428053, 0.008400677072961766
3.981071705534972, 0.006552977486910056
4.073802778041128, 0.006526859952123297
4.168693834703354, 0.007556315175270703
4.265795188015927, 0.007036859255819838
4.36515832240166, 0.004875193007199241
4.466835921509631, 0.0033203282028809854
4.57088189614875, 0.00272910871357718
4.677351412871983, 0.0023886246498086455
4.786300923226383, 0.0013283826382268788
4.897788193684462, 0.0009723165941202328
5.011872336272722, 0.0005438613093821623
5.1286138399136485, 0.00037692616266485075
5.248074602497725, 0.0004210084508599063
5.370317963702527, 0.0006329677213893256
5.495408738576246, 0.0006111992268322717
5.623413251903491, 0.0006426916409506932
5.754399373371569, 0.0011258151303415427
5.88843655355589, 0.001451379841154317
6.025595860743578, 0.0013537429601961322
6.165950018614823, 0.0012226386591619833
6.309573444801933, 0.0011794364848912227
6.4565422903465555, 0.0011139722511604544
6.606934480075958, 0.0006360144362853089
6.760829753919817, 0.0004937118969854604
6.918309709189364, 0.0002862927345196936
7.079457843841378, 0.0002194917293872922
7.244359600749901, 9.231176838489878e-5
7.413102413009176, 0.00010342440044552733
7.585775750291837, 0.0001814999015302323
7.762471166286918, 0.0002840070111430181
7.943282347242816, 0.0003960702621705141
8.128305161640993, 0.0004007115681321203
8.317637711026709, 0.0005198447894809476
8.511380382023766, 0.00031010494605772967
8.709635899560805, 0.0001842003966651197
8.912509381337454, 0.00013401617840258005
9.120108393559097, 9.504817075073773e-5
9.33254300796991, 4.004485840282914e-5
9.54992586021436, 6.485105958386663e-5
9.772372209558107, 0.00010588303303779028
10.0, 0.00017757664059226677
0.1, 0.5895449177488999
0.10232929922807543, 0.5737565181657411
0.10471285480508996, 0.5956383968126711
0.10715193052376065, 0.590931266478308
0.10964781961431852, 0.6050592008073661
0.11220184543019633, 0.5814181202986698
0.11481536214968828, 0.5753024682496557
0.11748975549395294, 0.5975892554450586
0.12022644346174126, 0.6019475667407219
0.12302687708123813, 0.5601135302111511
0.12589254117941673, 0.5649283173050438
0.1288249551693134, 0.6004686510660338
0.1318256738556407, 0.602347555416552
0.1348962882591654, 0.5885538689322749
0.1380384264602885, 0.6167726672215993
0.14125375446227545, 0.6074629698693653
0.14454397707459277, 0.5972576771087204
0.14791083881682077, 0.570738209446401
0.15135612484362082, 0.5637685673225067
0.1548816618912481, 0.6342973142476352
0.15848931924611137, 0.6067315916800192
0.162181009735893, 0.6026278803127232
0.16595869074375605, 0.6596645227531747
0.16982436524617442, 0.6320675535340535
0.17378008287493757, 0.5780570861527882
0.17782794100389232, 0.6724557240371555
0.1819700858609984, 0.6640646399002224
0.18620871366628672, 0.6164356763683343
0.19054607179632474, 0.6391627989889046
0.19498445997580455, 0.6337769977676355
0.19952623149688797, 0.6975461220273825
0.20417379446695297, 0.6456916217444164
0.20892961308540392, 0.663970759158197
0.2137962089502232, 0.5941045500875162
0.2187761623949552, 0.6492315313380196
0.22387211385683392, 0.6207914597587781
0.2290867652767773, 0.6359710515041305
0.2344228815319922, 0.652494839182855
0.23988329190194907, 0.7275803630885685
0.24547089156850305, 0.5590419271260424
0.251188643150958, 0.7295545706529896
0.25703957827688634, 0.7222721239504538
0.26302679918953814, 0.6990748000278519
0.2691534803926916, 0.6163612190426915
0.2754228703338166, 0.7116390846736251
0.28183829312644537, 0.665470038968732
0.28840315031266056, 0.7430382733215415
0.29512092266663853, 0.7456886892674646
0.3019951720402016, 0.6231215051358862
0.3090295432513591, 0.6242330651123317
0.3162277660168379, 0.6482956557084272
0.32359365692962827, 0.7183141842717433
0.33113112148259116, 0.642768044681701
0.33884415613920255, 0.6387201059585556
0.3467368504525316, 0.6290667649076617
0.3548133892335754, 0.5856122791609744
0.36307805477010135, 0.7301810126892587
0.37153522909717257, 0.7090438034828589
0.3801893963205612, 0.6164468193625392
0.38904514499428067, 0.6183647378922448
0.3981071705534972, 0.5489112557949993
0.40738027780411273, 0.563397861477032
0.4168693834703354, 0.6093017429961012
0.4265795188015926, 0.5641123508497552
0.43651583224016605, 0.5613965342063671
0.44668359215096315, 0.5469146812369373
0.457088189614875, 0.6022830465536317
0.4677351412871982, 0.5047778819637281
0.4786300923226382, 0.654423279314889
0.48977881936844614, 0.5555660477498622
0.5011872336272722, 0.5906661001414139
0.5128613839913648, 0.4677721655163793
0.5248074602497725, 0.5270775497883006
0.5370317963702526, 0.5013847062890262
0.5495408738576246, 0.48516930274390596
0.5623413251903491, 0.5656080156358013
0.5754399373371569, 0.4909341780052244
0.5888436553555889, 0.591292378463628
0.6025595860743578, 0.4913457194184778
0.6165950018614822, 0.4794043209451969
0.6309573444801932, 0.4750202959308679
0.6456542290346555, 0.537097682304546
0.660693448007596, 0.5135473786068951
0.6760829753919817, 0.4518409440340802
0.6918309709189364, 0.5065764605948399
0.7079457843841379, 0.4466418157410471
0.7244359600749899, 0.4297101281845343
0.7413102413009176, 0.6201556463026235
0.7585775750291837, 0.5122815542117339
0.7762471166286917, 0.5412160001049154
0.7943282347242814, 0.46609401482331075
0.8128305161640994, 0.56556955077092
0.8317637711026711, 0.5187007592073709
0.8511380382023765, 0.4919258594433155
0.8709635899560807, 0.45586946743636436
0.8912509381337456, 0.5506983323400059
0.9120108393559099, 0.4779803456144169
0.933254300796991, 0.5140355017404641
0.9549925860214361, 0.4762743193403728
0.9772372209558107, 0.4404807690611416
0.9999999999999999, 0.5019622561581145
1.023292992280754, 0.39091081378863185
1.0471285480508996, 0.4341919133652959
1.0715193052376066, 0.46056008762107203
1.096478196143185, 0.4254085880330427
1.1220184543019633, 0.5076962247802324
1.1481536214968826, 0.36259208420668915
1.1748975549395297, 0.4353143654009526
1.202264434617413, 0.48162349682592426
1.2302687708123816, 0.46486752410253973
1.2589254117941673, 0.48577932472197916
1.288249551693134, 0.387432769368134
1.318256738556407, 0.42787986386600935
1.3489628825916535, 0.33024721044582245
1.3803842646028848, 0.40841174667556446
1.4125375446227544, 0.4035087168278006
1.4454397707459274, 0.3224759646407449
1.4791083881682074, 0.3653006651376514
1.5135612484362084, 0.2780859310885291
1.5488166189124815, 0.3105420224578082
1.5848931924611136, 0.3027369506886561
1.6218100973589302, 0.29963380696238084
1.6595869074375607, 0.245752682444083
1.6982436524617441, 0.22484473153971404
1.7378008287493754, 0.2182049047088678
1.7782794100389225, 0.21913940313717917
1.8197008586099834, 0.24281421130643138
1.8620871366628675, 0.17312043487030643
1.905460717963247, 0.17978124079524038
1.9498445997580454, 0.1644408443242607
1.9952623149688793, 0.13088897580043146
2.041737944669529, 0.1050667579034061
2.0892961308540396, 0.11115712254138903
2.137962089502232, 0.10437539264351013
2.187761623949552, 0.08147859633475066
2.23872113856834, 0.07892481486113107
2.290867652767773, 0.06125483524092688
2.344228815319922, 0.052020379210875406
2.39883291901949, 0.036216868778139115
2.45470891568503, 0.029512371414248464
2.51188643150958, 0.030526503521679987
2.5703957827688635, 0.021366955640783888
2.6302679918953813, 0.016327254690142737
2.691534803926916, 0.01069753163158696
2.7542287033381663, 0.010695589580824328
2.818382931264454, 0.006340595812652822
2.8840315031266064, 0.005299309671062971
2.9512092266663856, 0.0029138787276937255
3.019951720402016, 0.003143317862346827
3.0902954325135905, 0.0032855096244865196
3.1622776601683795, 0.003017821787115868
3.2359365692962827, 0.0032274125057260325
3.3113112148259116, 0.004280994643342932
3.3884415613920242, 0.005669023126824829
3.467368504525316, 0.005921893333655216
3.548133892335755, 0.007337964104845539
3.630780547701014, 0.007336261583639843
3.715352290971725, 0.007200836963769529
3.8018939632056115, 0.0065392653792466495
3.8904514499428062, 0.007864871003809289
3.9810717055349722, 0.008535441230556919
4.073802778041127, 0.007358668902406443
4.168693834703354, 0.0068030585693014435
4.265795188015927, 0.00602982972063772
4.365158322401661, 0.005089861633530283
4.466835921509632, 0.0037135261995293457
4.57088189614875, 0.0031277698951248227
4.677351412871983, 0.0020283268281250655
4.786300923226385, 0.0014770382915282093
4.897788193684461, 0.0007774870823655033
5.011872336272722, 0.00043423452259239544
5.128613839913648, 0.0004006911245790166
5.248074602497726, 0.0003248946009009222
5.370317963702527, 0.0005457393159923322
5.495408738576246, 0.0005640978243865104
5.623413251903491, 0.0009020880480541971
5.754399373371569, 0.001263632950254191
5.88843655355589, 0.0011994942348917566
6.025595860743577, 0.001199263398465088
6.165950018614822, 0.0012011243627340282
6.3095734448019325, 0.0012824962234188949
6.456542290346556, 0.0009557519263373522
6.60693448007596, 0.0007019557254358285
6.760829753919817, 0.0006605970832612495
6.918309709189364, 0.00034942448313646305
7.079457843841379, 0.00019157285817610664
7.244359600749901, 0.00010317118151634296
7.413102413009174, 0.0001326361964795697
7.5857757502918375, 0.00018699196336004466
7.762471166286916, 0.00026807410889134736
7.943282347242816, 0.0003443783376728122
8.128305161640993, 0.0004757432366692027
8.31763771102671, 0.0004412598725670634
8.511380382023766, 0.0003101036351973033
8.709635899560805, 0.00027156608097212077
8.912509381337454, 0.0001901648076240975
9.120108393559097, 0.00010290266680667765
9.332543007969909, 4.581040724807748e-5
9.549925860214358, 4.189535644831432e-5
9.772372209558107, 0.00011604258937655987
10.0, 0.00010317430237833083
